objectid,filename,title,creator,author,date,display_date,year,decade,description,subject,genre,location,latitude,longitude,source,type,format,rights,object_location
1994-08-05_distritoespecial,1994-08-05_distritoespecial.jpg,Bogotá de cumpleaños con Vives y Distrito Especial,Periódico El Tiempo,Anónimo,5/8/1994,5 de agosto de 1994,1994,1990s,"Programa de cierre del cumpleaños 456 de Bogotá en la Plaza de Bolívar con concierto de Distrito Especial y Carlos Vives y La Provincia, más un remate de pirotecnia. La jornada condensa rito cívico y fiesta popular desde las 8 de la mañana con izada de pabellones, bandas sinfónicas, desfile de comparsas desde el Planetario y agenda de Policía Metropolitana. Distrito presenta nueva tendencia que cruza sus ritmos nacionales con rock y comparte Bogotá con Vives, en una versión que subraya colaboración entre escenas capitalina y vallenata. El corazón institucional de la ciudad se transforma en escenario de cruce entre memoria urbana, identidad musical y celebración comunitaria",Bogotá; Plaza de Bolívar; Cumpleaños 456; Distrito Especial; Carlos Vives y la Provincia; Bogotá Canción; Instituto Distrital de Cultura y Turismo; Policía Metropolitana; Comparsas; Planetario Distrital; Celebración Cívica; Identidad Musical; Rock colombiano; Carlos Vives; Cumpleaños Bogotá; Música Alternativa; Teatro Musical; Cultura urbana; Música en Vivo; Escena Cultural; El Tiempo; Concierto Público; Identidad Sonora,Reseña,"Bogotá, Plaza de Bolívar",4.6581645,-74.1759586,"El Tiempo,",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-189534
1994-09-11_1280almas,1994-09-11_1280almas.jpg,1280 Almas poseídas por el espíritu del rock,Periódico El Tiempo,Anónimo,11/9/1994,11 de septiembre de 1994,1994,1990s,"Este artículo describe el papel de la banda bogotana 1280 Almas como exponente del rock alternativo colombiano de comienzos de los noventa. Describe su trayectoria desde los circuitos underground con “Háblame de horror” hasta su ingreso al sello Culebra, enfatizando la mezcla de ritmos tropicales, punk, salsa y rock urbano. El texto interpreta a 1280 Almas como un emblema de autenticidad frente a la industria musical, con letras que retratan problemáticas sociales como el transporte, la violencia y la cotidianidad capitalina. Destaca la influencia de Mano Negra, Los Fabulosos Cadillacs y referentes locales como Fruko o la Sonora Dinamita, proponiendo la noción de un “rock santafereño” que combina ironía, resistencia y crítica social. El texto resalta la autenticidad, la intensidad lírica y la voluntad de los músicos de recuperar su inversión económica a través de la venta directa de copias, reafirmando la filosofía autogestionada del rock colombiano de los noventa.",1280 Almas; Háblame de Horror; Rock colombiano; Underground Bogotano; Rock y Punk; Ritmos Tropicales; Fernando del Castillo; Pablo Kalmanovitz; Leonardo López; Juan Carlos Rojas; Hernando Sierra; Andrés Vargas; Sello Culebra; Bogotá Rock Noventero; Culebra Records; Mezcla de Géneros; Punk y Salsa; Cultura urbana; Crítica Social; Autenticidad Musical,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,, pág. 3C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1994-09-23_catedral,1994-09-23_catedral.jpg,Catedral quiere la consagración,Periódico El Tiempo,Anónimo,23/9/1994,23 de septiembre de 1994,1994,1990s,"Perfil del cuarteto bogotano Catedral en el umbral de su debut profesional, una banda de pulso grunge que compone a contrarreloj y afirma su identidad entre compromisos del servicio militar y jornadas de estudio en cabina. Con Tomás Rueda en bajo y Miguel Navas en guitarra aún en filas, y Amos Piñeros y José Tomás Giraldo completando la formación, el álbum para MTM cristaliza diez piezas escritas en estudio como prueba de carácter creativo. El video del sencillo Picando el sol, dirigido por Mateo Castillo y Germán Núñez, confirma visión estética y hambre de escena. El proyecto asume una autoconfianza que roza la arrogancia, propia de una generación que exige lugar en catálogo y programación.",Catedral; Bogotá; Grunge; Mtm; Picando El Sol; Amos Piñeros; Tomás Rueda; Miguel Navas; José Tomás Giraldo; Servicio Militar; Video Musical; Composición en Estudio; Debut Discográfico; Rock colombiano; Mateo Castillo; Germán Núñez; Metal Colombiano; Escena Alternativa Bogotana,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,, Última B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1994-09-23_prevencionrock,1994-09-23_prevencionrock.jpg,Música rock para prevenir,Periódico El Tiempo,Anónimo,23/9/1994,23 de septiembre de 1994,1994,1990s,"Informe sobre la alianza entre Profamilia y Ekhymosis para la campaña Sigue siendo libre, que interpela a adolescentes con un mensaje de planificación sexual responsable. La pieza abre con cifras duras sobre inicio temprano de relaciones, embarazo y aborto en jóvenes, y presenta a Juan Esteban Aristizábal como rostro del comercial televisivo, con un jingle construido sobre la base de Solo. Se articula mercadeo social con circulación musical, condones Tahití como fuente de financiación de programas, y se declara una ética de compromiso que excede el escenario. El rock aparece como lenguaje eficaz para conectar pedagogía y deseo en televisión y radio.",Profamilia; Ekhymosis; Sigue Siendo Libre; Juan Esteban Aristizábal; Solo; Condones Tahití; Sexualidad Adolescente; Campaña de Prevención; Televisión; Jingle Publicitario; Financiación Social; Medellín; Rock colombiano; Catedral; Prevención Sexual; Conciertos Educativos; Armenia; Tuluá; Cultura Juvenil,Reportaje,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,, Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-226356
1994-09-27_tandaconciertos,1994-09-27_tandaconciertos.jpg,Tanda de conciertos,Revista Semana,Anónimo,27/9/1994,27 de septiembre de 1994,1994,1990s,"Panorama de dos giras simultáneas que densifican la agenda nacional de espectáculos: una ruta con Rubén Blades, Caifanes e Inner Circle y La Derecha en Bogotá, por El Campín, Aeroparque Juan Pablo II, Estadio Panamericano y Romelio Martínez; y otra con Dr. Alban, Aleks Syntek y Franco de Vita que recorre Medellín, Cartagena, Manizales, Bogotá y Cali. La nota explica que la separación de empresarios de Showtime Productions abrió la competencia y multiplicó la oferta, y augura nuevas visitas internacionales como Pet Shop Boys. Se cruzan salsa, rock latino, reggae dance, tecno pop y balada en estadios y coliseos, con públicos en expansión y logística a ritmo de industria. Colombia se asume, por fin, como territorio de gira.",Bogotá; Medellín; Cali; Barranquilla; Manizales; Cartagena; El Campín; Aeroparque Juan Pablo Ii; Estadio Panamericano; Romelio Martínez; Rubén Blades; Caifanes; Inner Circle; la Derecha; Dr. Alban; Aleks Syntek; Franco de Vita; Pet Shop Boys; Empresarios de Conciertos; Oferta Cultural; Rock colombiano; Rock Internacional en Colombia; Cultura Musical; Diversidad Sonora; Rock Latinoamericano; Música Global; Conciertos Internacionales; Industria Musical; Giras Nacionales; Diversidad Genérica; Rock en español,Noticia,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Semana pág. 130,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,https://www.semana.com/tanda-de-conciertos/23873-3/
1994-11-11_duncandhuraices,1994-11-11_duncandhuraices.jpg,Duncan Dhu busca sus raíces,Periódico El Tiempo,Anónimo,11/11/1994,11 de noviembre de 1994,1994,1990s,"Entrevista-perfil de Duncan Dhu en su regreso con Piedras, un disco que recupera la artesanía pop de sus referentes, Beatles y Rolling Stones, tras un receso de tres años dedicado a afinar rumbos creativos. Mikel Erentxun y Diego Vasallo alternan voces y oficios propios, Naufragios, Cabaret Pop, y, cuando se juntan, disuelven los solistas para volver al dúo con canciones como Capricornio y Pienso en ti. La primera incursión latinoamericana del proyecto abre un ciclo de cercanía con públicos del continente y busca reinstalar su escritura en escenas de radio y conciertos. El diálogo deja entrever complicidad, reparto de silencios y un ideario clásico que rehúye la moda.",Duncan Dhu; Mikel Erentxun; Diego Vasallo; Piedras; Capricornio; Pienso en Ti; Beatles; Rolling Stones; Carrera Solista; Gira Latinoamericana; Escritura Pop; Radio Musical; Rock Internacional en Colombia; Raíces Musicales; Visita A Colombia; Sara Seconds; Rock Latinoamericano,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,, pág. 3C, Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-248228
1994-11-12_divisiones,1994-11-12_divisiones.jpg,Rock: divisiones inferiores,Periódico El Tiempo,Anónimo,12/11/1994,12 de noviembre de 1994,1994,1990s,"Ensayo-reportaje sobre el semillero Notas Radioactiva como “divisiones inferiores” del rock colombiano: concursos intercolegiados en doce ciudades, premio de grabación y cupo en programación nacional. Se recupera el caso Poligamia, ganadores en 1990, luego sencillo, larga duración y salto a televisión, como prueba de la escalera de profesionalización. La final en Cadena Uno convoca rap, pop, heavy, trash, alternativo y rock clásico, con jurados del mismo circuito como Poligamia, Shakira, José Gaviria y grupos como Joe Rap, NPI, Pacman el Putrefacto, La Flor, K-Oz, Enola Gay, Templo del Cuervo, Crossover, Ng-Rap, Orión y Om. El artículo concluye que, por primera vez, emisoras, marcas y televisoras se articulan para producir relevo generacional y público para repertorios propios.",Radioactiva; Notas Radioactiva; Alejandro Villalobos; Andrés Nieto; Poligamia; Shakira; José Gaviria; Joe Rap; Npi; Pacman El Putrefacto; la Flor; K-Oz; Enola Gay; Templo del Cuervo; Crossover; Ng-Rap; Orión; Om; Cadena Uno; Concurso Intercolegiado; Profesionalización Musical; Rock colombiano; Rock Juvenil; Escena Escolar; Bandas Emergentes; Bogotá; Medellín; Rock Estudiantil; Concurso Musical; Heavy Metal; Reggae; Pop; Bandas Juveniles; Prensa Cultural; Escena Emergente,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-248540
1994-11-18_discofindeaño,1994-11-18_discofindeaño.jpg,Como disco de fin de año,Periódico El Tiempo,Anónimo,18/11/1994,18 de noviembre de 1994,1994,1990s,"Crónica–agenda del primer “concierto crossover” de las vacaciones decembrinas en el Coliseo Cubierto El Campín, que reúne al trío pop mexicano Kairo, a la orquesta salsera Grupo Niche y a los paisas Ekhymosis en un mismo programa nocturno. El texto precisa boletería por localidades, ubica a Kairo en el mapa radial con En los espejos de un café, Háblame de ti y Te recuerdo y describe la juventud de sus integrantes y su manufactura pop. Sitúa a Ekhymosis en su giro estético hacia Ciudad Pacífico con nuevas incorporaciones en percusión y base rítmica para integrar timbales, conga y colores afrocaribes, y subraya a Niche como cierre con repertorio canónico y rescate de la salsa dura. La nota funciona como espejo de públicos: estudiantes en vacaciones, fanáticos del pop y la salsa, y seguidores del rock nacional conviven bajo el rótulo “crossover”, señal de una Bogotá que mezcla escenas en un mismo recinto",Bogotá; Coliseo Cubierto El Campín; Concierto Crossover; Kairo; Pop Mexicano; Grupo Niche; Jairo Varela; Ekhymosis; Ciudad Pacífico; Boletería; Público Juvenil; Vacaciones Decembrinas; Mezcla de Géneros; Rock colombiano; Rock Internacional en Colombia,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 1C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-250817
1994-11-25_ex3resurreccion,1994-11-25_ex3resurreccion.jpg,La resurrección de los músicos,Periódico El Tiempo,Rubén Morales,25/11/1994,25 de noviembre de 1994,1994,1990s,"Perfil–reseña de EX-3 como “ligas mayores” del rock colombiano y dream team intergeneracional que se juega 1995 con un larga duración producido por Chucho Merchán. La nota reconstruye la apuesta: experiencia de Alexis Restrepo, Che Rozo, Nacho Pilonieta y Blue Martínez sumada a la de Iván Sotomayor y Rubén Darío Morales, más el oído internacional de Merchán moldeando canciones, afinando estructuras y aportando un toque comercial sin sacrificar experimentación. Se reseñan sencillos como En un rincón —insuficientemente programado en su lanzamiento— y Aún estoy vivo, y se insiste en competir sin complejos con catálogos argentinos, españoles o mexicanos. El relato deja ver un gesto de fe en el país y, a la vez, la convicción de que el disco encontrará su lugar dentro y fuera de Colombia",Ex-3; Chucho Merchán; Alexis Restrepo; Che Rozo; Nacho Pilonieta; Blue Martínez; Iván Sotomayor; Rubén Darío Morales; en Un Rincón; Aún Estoy Vivo; Producción Musical; Mercado Nacional E Internacional; Rock colombiano,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 7C, Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-254304
1994-12-02_encantadores,1994-12-02_encantadores.jpg,Encantadores de serpientes,Periódico El Tiempo,Andrés Zambrano D.,2/12/1994,2 de diciembre de 1994,1994,1990s,"Crónica del showcase Latin Rock Nights en el Festival de Jazz de Montreux: dos noches de julio en Suiza donde lo latino sacude un valle alpino y confirma al rock como “esperanto” juvenil. El texto recorre actuaciones de Miguel Bosé, Café Tacuba, Maná, Presuntos Implicados, Seguridad Social y Jorge Ben Jor, y presenta el lanzamiento del álbum–video homónimo por WEA en Colombia. Se subraya el riesgo de Café Tacuba con piezas de raíz mexicana, la sofisticación de Bosé, el jazz latino pulcro de Presuntos Implicados, la energía escénica de Seguridad Social y la síntesis brasileña de Ben Jor. La reseña aporta una clave: la renovación del rock en los noventa tiene acento latino y dialoga con públicos colombianos a través de ediciones locales que viajan entre disqueras y videoclubes.",Festival de Jazz de Montreux; Latin Rock Nights; Miguel Bosé; Café Tacuba; Maná; Presuntos Implicados; Seguridad Social; Jorge Ben Jor; Wea; Edición en Colombia; Fusión Latino–Rock; Renovación Estética; Rock Internacional en Colombia,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. Última C, Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-257473
